"","MCF7_LTED_r1","MCF7_LTED_r2","MCF7_LTED_r3","MCF7_TAMR_r1","MCF7_TAMR_r2","MCF7_TAMR_r3","MCF7_WT_r1","MCF7_WT_r2","MCF7_WT_r3"
"Q9BT30_ALKBH7",16.1048610654194,15.8748347108659,15.9559293256936,16.7112020415182,16.4720184238352,16.6791276923262,16.2329419286195,16.316246000691,16.2976212464623
"Q9BT40_INPP5K",17.3077686940549,17.0626990478183,17.1814110547703,16.7090355681632,16.8644629888332,16.5290120217144,16.3684786388542,17.1091041512176,16.8375284311419
"Q9BT43_POLR3GL",15.8725312566063,15.7587310204725,15.2697262264794,15.4278825721645,15.8253860859933,15.3542446148397,15.3507076998578,15.4542632299591,15.5333240256343
"Q9BT73_PSMG3",19.6995245206466,19.7652466130474,19.7105649263719,19.3613476955134,19.481039270465,19.4362312747642,19.2071313384504,19.4519996264935,19.3136997146681
"Q9BT78_COPS4",21.3412935537041,21.4056099531258,21.2931857231994,21.2321745344043,21.2240001330862,21.1819065335445,21.1068443228413,21.0848320914389,21.0855821848952
"Q9BTA9_WAC",18.0446638892291,18.0610854958448,18.267184151504,18.5369124069822,18.7820039655078,18.8023709142111,18.68618102268,18.5899707606095,18.7976450139555
"Q9BTC0_DIDO1",20.1840074561375,20.2873533879893,20.2540029452594,19.9929789247477,20.0809796336753,20.0461084560295,20.1226048518859,20.0784920243965,19.9906261908887
"Q9BTC8_MTA3",18.5894165379403,18.5672569882762,18.6026646996583,18.7091194811556,18.5146209922309,18.6799647592489,19.3261928670234,19.2175642630025,19.0731169282531
"Q9BTD8_RBM42",20.0751110272627,20.3750886226522,20.1682680834465,20.3407564804724,20.2383494653091,20.2938072538227,20.3815297983951,20.3093677234346,20.1746278875267
"Q9BTE1_DCTN5",19.399987084768,19.1259063650071,19.3667490209909,19.471184740076,19.4797893685721,19.416350020541,19.5843014637212,19.4914868304922,19.7779806938658
"Q9BTE3_MCMBP",20.0691428370097,20.0131531635505,19.9175488371864,20.2333114281987,19.9634979283625,20.1660678309156,20.2919293901259,20.0019226037312,20.2468344112206
"Q9BTE6_AARSD1",19.0274697934181,19.177029969743,19.3573840517892,19.1387855223557,19.1992548106857,19.1607335056126,19.2731308303695,19.2525785229833,18.9482394416853
"Q9BTE7_DCUN1D5",18.4600747239696,18.338318253409,18.4849344486278,18.6720869415725,18.6104892228732,18.6431630851666,18.8694003704452,18.7789475208005,18.9309686957306
"Q9BTL3_RAMAC",17.2769474270734,17.1690596757685,17.0761499199657,17.3419361506091,17.3124996623546,16.7066356838116,17.0001963740478,17.0715319534628,16.7545735644525
"Q9BTM9_URM1",18.3242394798283,18.2153918198814,18.5672143800168,18.5939957650564,18.3073395099455,18.6172282582898,18.5929844824481,18.4635581806948,17.8631910041911
"Q9BTT0_ANP32E",21.8994642495756,21.6553586956536,21.7587904432754,21.7114364176042,21.6557467706353,21.7646118243216,22.2697560359916,22.0341348700785,22.0770501515851
"Q9BTT4_MED10",18.2400432556763,18.4091217196576,18.2487924620074,18.5560981297881,18.6317777971454,18.6883481264452,18.4786720960767,18.3600720997945,18.5318658647144
"Q9BTT6_LRRC1",19.4151313920612,19.5524963151107,19.3995102939575,19.113484362775,19.0194557770054,19.2038152392111,19.0446305656744,18.9779485000029,18.8855880438438
"Q9BTU6_PI4K2A",19.6830402574507,19.6592843906672,19.6331460861788,19.0444769166551,19.0453516220555,18.9971653067577,18.9223228984601,19.1257132228147,19.0542042641507
"Q9BTV4_TMEM43",22.0790337917747,22.1933912140427,22.0858703970603,22.1284139304553,22.243579863531,22.1057852340301,21.7059812249123,21.7806224715471,21.5769441421736
"Q9BTV5_FSD1",17.0305978273701,17.2408188777874,17.1304464463044,17.3893845428162,17.2533239370314,17.0782114583434,16.9771885394813,16.6064314086736,16.6669788733188
"Q9BTV6_DPH7",17.4963936283075,17.2917901242402,17.5189730420968,17.7912517140433,17.5857271548539,17.7027644914588,17.4766045576891,17.3099332491677,17.6173174272669
"Q9BTW9_TBCD",20.9053474087831,20.8662579018822,20.8830730319812,21.234408597283,21.0544239173306,21.082756754219,21.1435337735665,21.0105845212645,20.9351318140006
"Q9BTX1_NDC1",18.051558740751,17.8744722387455,17.9793042239365,18.2153919602759,18.0829848492971,18.2538794700435,18.3300871824863,18.1015783672781,18.2493104470494
"Q9BTX7_TTPAL",18.2848356537215,18.3956523717908,18.3567658420664,17.527626496348,17.2760620953473,17.5900940882769,17.834986967946,17.6222879637472,17.5561424779161
"Q9BTY2_FUCA2",18.9415274394397,18.8752534677334,18.7765392910262,18.9161345717764,19.1044041045837,19.0219880014612,18.9137315735192,18.8922882096041,18.8246836674457
"Q9BTY7_HGH1",20.7060141115285,20.5740550799204,20.5183962297789,20.9007742447538,20.5167961051171,20.7125621443019,20.7831441683778,20.4106124305542,20.5454521231368
"Q9BTZ2_DHRS4",20.3384636340059,20.5657887197317,20.378370647577,19.4496933809875,19.7524332599616,19.5254371554761,19.9340637919845,20.3743574695704,20.3452662803897
"Q9BU02_THTPA",18.3235643734416,18.4529757891604,18.5081328310608,18.4495932927304,18.7386479467581,18.8103897842652,17.7644718743881,18.1273747191598,18.1936318963363
"Q9BU23_LMF2",19.8644190099589,19.4892403435435,19.7986106645017,19.0834219646456,19.033688428277,18.8829773711775,18.7222904576548,18.5803184546327,18.6852107410245
"Q9BU61_NDUFAF3",19.4921147902391,19.3747644439837,19.4360723066003,19.5878100626374,19.7473070643673,19.7466488488607,19.2032524619211,19.2230157566033,19.1087895038324
"Q9BU64_CENPO",17.2546169439013,16.9930070451123,17.1904529623283,16.879744571998,16.8889904717144,16.9696005842313,16.9712575572763,17.005168265693,17.0471285666759
"Q9BU68_PRR15L",NA,NA,16.2839668655948,17.5018362136399,16.441250868903,16.5960123482774,16.5204507472475,16.5054261840003,NA
"Q9BU76_MMTAG2",18.7261720357426,18.9461683547383,18.8076637398971,18.5913388081845,18.4155949654981,18.4095667623172,18.8224681783346,18.8506599878544,18.2737206395854
"Q9BU89_DOHH",17.7764906618209,17.9675316706849,17.8616713034756,19.0597233907412,18.5405029008349,19.0141951675415,19.5462567493091,19.2266945004641,18.892136806226
"Q9BUA3_SPINDOC",17.0859263968727,17.6683883859444,17.2787965126787,17.2060709154454,16.4058646635877,16.9269995254391,16.855205689244,17.1795385554656,16.7838865635147
"Q9BUB4_ADAT1",16.6593867606785,16.7777263528568,16.7560309429773,16.7730314679238,16.5983913529804,16.5686726157192,17.0494634619747,17.0680491025915,17.1661222405026
"Q9BUB5_MKNK1",16.9272409046113,16.8828710965926,16.888774815914,16.4147016107746,16.6405048068878,16.2613070504272,16.7684387177117,16.6039157710213,16.6586783529595
"Q9BUB7_TMEM70",19.0656753615003,18.961284186979,18.9491448699019,19.5633599272725,19.412708990862,19.4872754372045,19.3381032700663,19.162832345493,18.9522043320692
"Q9BUE0_MED18",19.1728481732786,19.1322694314566,18.9892486876283,18.8902488464827,18.7139637685844,18.7230619801749,18.7130794391934,18.8569543461393,18.6293003483674
"Q9BUE6_ISCA1",17.9740541847651,18.364755764986,17.7244180515916,19.1356196180809,19.0066222062865,19.1065346866687,18.3945629475505,18.4056351475652,18.405214724474
"Q9BUF5_TUBB6",21.1174410877351,20.9476561252653,21.2847596828242,19.8636869150809,19.7361362005371,19.9710543113745,21.1562483943061,21.0873934213087,21.4246398763414
"Q9BUF7_CRB3",15.2000926895015,15.1601327953076,15.2748646442619,15.3461533428744,15.2800157877942,15.2779702975343,15.1650328570769,15.2264065334335,NA
"Q9BUH6_PAXX",19.971445835886,19.9728661870868,19.843578597659,19.2562112404605,19.2012232257172,18.9966784794761,19.5093177515051,19.726629639217,19.0244702109083
"Q9BUI4_POLR3C",19.1862395711432,19.1711363639068,19.0133268826869,19.3435749438602,19.197988113764,19.2132487209507,19.593579947312,19.5828271043332,19.4310239495912
"Q9BUJ0_ABHD14A",15.249544397662,15.2700390758338,15.2810166214424,15.1647232924093,NA,NA,15.320304880625,15.407693183867,15.4219929243938
"Q9BUJ2_HNRNPUL1",21.9142731312932,21.811727085333,22.033578007029,21.5802424301276,21.690898930782,21.7696892883785,21.7658258591754,21.7556114200214,21.8465360398388
"Q9BUK0_CHCHD7",NA,NA,15.6138114355656,16.0080334016276,15.8961054165556,16.0584426459566,15.9273554644011,15.9518652957195,15.9586233873784
"Q9BUK6_MSTO1",20.2650315061255,20.0693185394565,20.227792456872,20.4035783359918,20.2181139784223,20.2323202766773,20.7690672919719,20.7811168444113,20.9072611704695
"Q9BUL5_PHF23",18.6993078033003,18.7854250615056,18.6927922043681,19.0700457911851,19.2304671406466,19.2260230877162,19.3585737141468,19.4193750120237,19.36259948506
"Q9BUL8_PDCD10",21.7424450282196,21.6717518987332,21.726264002346,21.976422639829,22.0063853722791,22.0041609808586,21.5523179808637,21.4931426538692,21.5009973995681
"Q9BUL9_RPP25",18.9314088268935,19.0388895806422,18.9632330896936,19.4612844702034,19.458154490617,19.4397112976292,19.1167852189522,19.2729389526454,19.1496543784844
"Q9BUM1_G6PC3",17.8676642828554,18.2743640543486,17.5980122667476,18.4508456548421,18.387721198673,18.2863404362728,17.9162683488673,17.7557302297389,17.8178275609449
"Q9BUN8_DERL1",21.3209313736311,21.0057322454631,21.472398321959,21.7506561831342,21.5585252245577,21.7964917457959,21.1327832355511,21.2999432977674,20.6092758444589
"Q9BUP0_EFHD1",18.3162249481408,18.2069084124899,18.2804173583717,21.1241465494992,20.710002254508,21.0710218724711,20.1966787784373,20.144760589877,20.3427307815249
"Q9BUP3_HTATIP2",21.3421670304066,21.4053133962894,21.2363182241255,21.4758160197885,21.3326378501648,21.3950520248016,20.8898921169789,20.9871884466705,20.7409303092549
"Q9BUQ8_DDX23",21.1958539167636,21.2639006785716,21.1762005493367,21.0063474909405,21.1836019197517,21.0862069181393,21.153652456731,21.2533139292635,21.2248597783062
"Q9BUR4_WRAP53",18.6225599733963,18.3626012810007,18.6102417027067,18.6882196355744,18.5184873052261,18.5832431956717,18.8337457985784,18.6032358354514,18.3687168925071
"Q9BUR5_APOO",20.6939864081909,20.6301304715919,20.708579699869,21.0625654218989,21.1979562073236,20.9957681528973,20.5135509280888,20.6031366984382,20.2409611690816
"Q9BUT9_MCRIP2",17.1361269223137,17.171684643854,17.1219062355898,17.6206133732255,17.4618207290073,17.6682356249065,17.9013091964176,17.7197350050656,17.738869671656
"Q9BUZ4_TRAF4",16.9203794217052,17.0878708108697,16.9788048758933,16.5456154836021,16.8329370372263,16.6495026803647,16.5935122362646,16.8986127168978,16.8264148043134
"Q9BV10_ALG12",17.1793711557954,17.380898486248,17.0945156702617,18.1112652305379,18.1487880454213,18.0162608822368,18.1359661118958,18.3136382372756,17.1965395261748
"Q9BV19_C1orf50",18.6801009975751,18.6526017247462,18.7144130758845,17.9866495090942,17.9659159967835,17.921170874368,18.3221357237689,18.4242963119033,18.5313078424514
"Q9BV20_MRI1",19.9548917062666,20.0382929051395,19.8798604913295,20.1326739101788,19.9984647340674,19.997893041245,19.5766700905542,19.4449541521379,19.3511577868385
"Q9BV29_CCDC32",17.6689198387417,17.7626099046812,17.6056481267982,17.0224378283913,16.9709912625378,17.1659057435571,17.4629295087752,17.3781716781435,17.377062678169
"Q9BV36_MLPH",19.7557757870696,19.8502627076423,19.7704685218263,19.7230544813841,20.1961541564322,19.749978874529,19.5769920775946,20.0072647513119,19.6959359839844
"Q9BV38_WDR18",20.0834883007417,20.1624679307344,20.0675510833092,20.7757227271508,20.7748408062246,20.7870328749719,20.8715665761939,20.879731535252,20.8309324183635
"Q9BV40_VAMP8",19.0085596347301,19.0984491583988,19.0800516008418,20.4150691129439,20.4122659012587,20.5111042191355,20.1563695761419,20.1594643811886,20.295813635508
"Q9BV44_THUMPD3",21.0858741149965,21.0634239710577,21.0165862510412,20.2896981387931,20.1889664615612,20.1860409579606,20.3499137640455,20.1693124883656,20.2849193648465
"Q9BV57_ADI1",21.0880828618615,20.9966440416993,21.097779249817,21.2839344255386,21.0162364522363,21.3425197677523,21.424173359832,21.0953488381757,21.3196037056588
"Q9BV68_RNF126",18.7836018069332,18.8796165862509,18.9072040353176,18.4300874864222,18.2954863300313,18.3042555191423,19.0185296921451,18.9836577398485,18.9450146688415
"Q9BV79_MECR",19.4445852280465,19.4176823490164,19.4311530749295,19.374214877159,19.5690549804975,19.3258421442769,19.3737440945799,19.6182327757622,19.5042597993449
"Q9BV81_EMC6",20.6704365317812,19.736656447163,20.0314094409712,20.185676861672,19.0198453968788,19.8965543356942,19.5088807059686,19.2898251132947,18.2236488887328
"Q9BV86_NTMT1",19.8931389627559,19.7331136971145,20.0249852017834,20.8862675964101,20.6273322163828,20.8839385210109,20.3087207167837,20.2578941070435,20.2736999261851
"Q9BVA0_KATNB1",16.8923104421408,16.5429250784221,16.9553580528433,17.4587994164558,17.3735770921624,17.4442841544226,16.8135950760771,16.6685429485147,17.0145635713855
"Q9BVC3_DSCC1",18.8553482869846,18.3423167580495,18.7524785671985,18.3477610991093,18.1979182488206,18.4151190412978,18.495540462935,18.2605555732648,18.1909954664986
"Q9BVC4_MLST8",18.001394273726,17.8787874230467,17.9849546125636,18.216337503253,18.2170941818024,18.1216476168643,17.8462871242966,18.0622477883942,18.020799824669
"Q9BVC5_C2orf49",18.3962782903961,18.4781020553833,18.5033446020046,18.6782501285493,18.8053834979869,18.7009943272922,18.3808222737819,18.5447792673125,18.4159840116632
"Q9BVC6_TMEM109",20.1229781944161,20.0283119834984,20.0412923103658,19.9285177379583,20.3634898371149,20.4285319565727,19.7457192016804,19.4786026738455,19.6865367687507
"Q9BVG4_PBDC1",21.843274255809,21.9261652174171,21.8450945907765,21.7055894012718,21.7765054077262,21.7773624246701,22.0786537950201,22.161402078469,22.2134157121194
"Q9BVG8_KIFC3",15.3095402316137,15.2020444628618,15.1470519423931,15.3779289922631,15.6149815189704,15.6721200568772,NA,NA,NA
"Q9BVG9_PTDSS2",18.4183048858611,18.4870298128475,18.2132183884854,19.022380790464,19.0053431161272,18.9379188889512,18.2873587793836,18.374927345748,18.0261270079949
"Q9BVI4_NOC4L",19.4474812535526,19.0791067748142,19.23704659829,19.8772160300673,19.4515049418783,19.4839881926653,19.9003152197827,19.6291756548554,19.5059328487735
"Q9BVJ6_UTP14A",19.5748209289942,19.4326296199189,19.4980439895948,20.0848769322749,19.8577147231262,19.8354076177792,20.0948623148599,19.9939691462831,20.1060174766326
"Q9BVJ7_DUSP23",19.7000691765863,19.8473597979343,19.7290761129399,20.055373291724,20.0172639922632,20.0732252834857,20.5897618026495,20.7269757252735,20.6582927208023
"Q9BVK2_ALG8",18.3397190456542,18.6407334886702,18.1738965218474,19.4697304223247,19.2834245842299,19.1329147671053,18.9869075035199,19.5894446068437,18.9657481701409
"Q9BVK6_TMED9",23.189484639789,23.2842104863904,23.1723496017878,23.5040843691679,23.6535904988209,23.6009721014028,23.4570829262564,23.4512623800159,23.4425799750618
"Q9BVL2_NUP58",19.528134236027,19.5048500257418,19.4984446629296,19.3882175405887,19.3448568477638,19.3916216571958,19.3254164230431,19.2938100967397,19.503266163182
"Q9BVL4_SELENOO",17.0401757606234,17.0994084185823,16.8431349575461,17.6601148545296,17.6231276572115,17.5832660040421,18.1256047306512,18.0715564589787,17.9065632557968
"Q9BVM2_DPCD",18.5584603171284,18.4055512586727,18.5079401783751,18.8196812756449,18.9438264950291,18.8343257806523,19.24743709945,19.2195789870781,19.5258026283516
"Q9BVM4_GGACT",17.9329321481422,17.7818191135815,18.0944918684384,17.1581857824806,17.454832732711,17.3515068079626,17.4376587852074,17.7477587206681,17.3601031756943
"Q9BVN2_RUSC1",17.890258006064,17.7792853973961,17.6714567888672,17.8547077300312,17.8020176338037,17.7146067690689,17.7495753560718,17.7490292878115,18.0084212862004
"Q9BVP2_GNL3",20.2463779918539,20.0868127446941,20.2314910750497,20.757920217793,20.4863680241635,20.3941820003964,20.6603020788674,20.6378650018253,20.3952694533592
"Q9BVQ7_SPATA5L1",18.6838183748531,18.6582610407867,18.6194032297011,18.1917353375249,18.0486719598345,18.1557374179775,18.5294813245883,18.4877429455087,18.6491530476384
"Q9BVS4_RIOK2",17.5068245777837,17.6175155658387,17.6995375248166,18.3588879290192,18.2830435866325,18.4005439694607,18.2033390410663,18.5111670318743,18.4918163008446
"Q9BVS5_TRMT61B",17.3326816141983,17.352335468864,17.2920293081395,17.183284936635,17.3264376050103,17.1764889113176,17.7126934338822,17.690016558806,17.6318485401156
"Q9BVT8_TMUB1",17.9942830050751,18.1079217985251,17.9906581910288,17.506323352318,17.4600680429184,17.2593503948913,17.0860598962375,17.3896030183916,17.6702285551044
"Q9BVV7_TIMM21",17.9598826721305,18.2732659667463,17.7580496085459,18.840823295978,18.659675743525,18.8805636659304,18.6930804219838,18.6411483045161,18.7370115309036
"Q9BVW5_TIPIN",17.3721992885423,16.9429192753348,17.3502690223599,17.1107859426134,17.0493873710589,17.454019991718,17.5254956430953,17.0333649530095,18.1755767692424
"Q9BW19_KIFC1",19.1492691519532,18.9869051004664,19.223437283793,19.31681706713,19.2954901141342,19.3155132694274,19.2526812213965,19.0436802445277,19.3160531037816
"Q9BW27_NUP85",20.3971187915185,20.2014568383381,20.3506946481338,20.3100962753483,20.2281902635201,20.3051421689269,20.5850132045355,20.4950004296388,20.3548816161774
"Q9BW60_ELOVL1",17.7025144657774,17.9521790387226,17.7510511389767,17.8963494801888,17.6343696647725,17.9284545613414,17.6506291970488,17.597299875459,17.6690704460468
"Q9BW61_DDA1",17.4486307837019,17.8117240194122,17.7603678238278,17.6265294578574,16.9496267329324,17.7244327252357,17.5035433762009,17.7025508647244,16.7139281124294
"Q9BW62_KATNAL1",16.4431440662636,16.3740292575935,16.5263184958838,16.134839109498,16.1787793134385,16.2729547773114,16.2477289415949,15.9663301258445,16.0244989584696
"Q9BW66_CINP",17.0307173481372,17.205973952972,17.0949208271505,16.6612549674511,16.5257314680685,16.6112543359593,16.7439941985308,16.9873489677057,17.2042630591473
"Q9BW71_HIRIP3",17.3844595297767,17.3093587017752,17.1527394675168,17.0090526923745,17.1444159967671,16.9269593914069,16.7451372093945,16.6466560026354,16.6272159199176
"Q9BW72_HIGD2A",19.3355919905931,19.1379064214873,19.2143364624386,19.8894794387294,19.6428548423059,19.5806617366016,19.2858416999611,19.235463125672,18.4335390884948
"Q9BW83_IFT27",20.5307888346764,20.1416675074733,20.4714320069659,19.7740498175608,19.8060790043427,19.7760251503961,20.1927398247584,20.0954745564088,20.153438503329
"Q9BW85_YJU2",19.3125319912207,19.1913886499959,19.3369232292236,19.6208242837234,19.4369669191547,19.5962173070806,19.6415133382337,19.6133551167971,19.5988297819039
"Q9BW91_NUDT9",19.1942853517289,19.1413040585591,19.2764178099622,19.0210646365127,19.1041774867846,19.0644033965331,18.8939111671273,18.8742587836298,18.9328390261256
"Q9BW92_TARS2",20.0789165318802,20.1741190758517,20.0848004426949,20.1278886892356,20.15325588933,20.0828596756761,20.3729540561762,20.2579135605462,20.3245483922752
"Q9BWD1_ACAT2",22.6369736823724,22.6946508247074,22.7830966704837,21.8531044997243,21.7457984651037,21.8953634289447,21.851037049628,21.5626215656365,21.9456649424249
"Q9BWD3_RTL8A",17.5616435038703,17.7231315870899,17.5606902816404,17.4890605515979,17.534465388848,17.703795203178,16.4863613691869,16.5684370299149,17.0173664423119
"Q9BWE0_REPIN1",17.6689508535622,17.6616091226678,17.6251057141485,18.0170578461492,18.1080664041867,17.9430180938694,18.0865759082502,18.3323821856795,18.0886575521319
"Q9BWF3_RBM4",20.1795058264512,20.4014735480245,20.413009290485,20.5762314439624,20.6139050559841,20.7270975389238,21.047577411058,21.086480329412,21.1753107509845
"Q9BWG4_SSBP4",15.5539095171808,15.4832853957281,15.4450203827713,15.3280236988064,15.2580278586958,15.3654267194642,15.4851131970478,15.5067719475373,15.5718768334063
"Q9BWG6_SCNM1",16.1445308036541,15.6237552389899,NA,16.2910288067898,16.2151774096553,16.2858348080027,16.3279075949084,16.5166774918412,16.4900391786888
"Q9BWH2_FUNDC2",21.6441004354452,21.5885845269278,21.5067973997995,21.3247806795801,21.3761342120823,21.2341605442905,19.8249538473423,19.8562297163789,19.5453980780079
"Q9BWH6_RPAP1",18.2470361809449,18.3761084322921,18.2937837127995,17.9616751100287,17.9862380055369,17.9109945590909,18.6932845358605,18.5079103718401,18.611876182932
"Q9BWJ5_SF3B5",20.1318080296727,20.0374790055851,20.1478138805069,20.5473280296807,20.4824599562699,20.6206560670733,20.4501332198021,20.964556531306,20.3287367120236
"Q9BWL3_C1orf43",16.5249385797136,16.8090290402284,16.6484355289461,16.3978316211112,16.4498874762826,16.4134571246861,16.1861589724367,16.3208144234592,16.2000513509041
"Q9BWM5_ZNF416",15.562623857117,15.6816012567433,15.5981349915739,15.8505870995207,15.7735624870897,15.584067420576,15.7263560543978,15.7618046115416,15.8769855141499
"Q9BWM7_SFXN3",18.1738800010953,17.8428201813353,17.7624111520135,NA,17.1565715655434,NA,19.9765930755008,20.4877715475307,20.1450461977713
"Q9BWN1_PRR14",17.2063112806161,16.7905060709662,16.97117589305,17.3906371042951,17.2675121685341,16.8819052833768,17.4019754139552,17.5076248821804,17.3142653911397
"Q9BWQ6_YIPF2",18.3389802526136,18.0918591266529,18.3923740491973,18.1434778672983,18.3466481282224,18.1682427840649,17.9053001219053,17.8104144238754,18.0114215950445
"Q9BWS9_CHID1",18.2661462750062,18.1924622257352,18.2746856752342,18.6720558397879,18.8941026815017,18.7651422840594,18.1314656639925,18.5523506374131,18.251404129931
"Q9BWT1_CDCA7",15.0886274435199,NA,NA,15.5400275367294,15.3884076773463,15.5368454204157,15.465524113469,15.2731888602112,15.3378002466702
"Q9BWT3_PAPOLG",17.1270123236666,NA,17.0129818454174,17.1457573624765,17.1056719826574,16.753693666158,17.2116729989806,17.2823263130232,17.3353622181075
"Q9BWT6_MND1",17.3092161253937,16.8712049483031,17.2601666881158,16.825576061722,16.6285642288511,16.6590363524357,17.0174536477306,16.3954388801957,16.8318138331939
"Q9BWU0_SLC4A1AP",20.2563322571487,20.2061193605302,20.1550189496887,20.3397888810457,20.2494440510493,20.3477340705044,20.3203449890447,20.1105050045026,20.4572359791195
"Q9BWU1_CDK19",15.9431775853083,16.15605296061,15.9531636888452,15.6409196829242,15.6235117831094,15.5832361702931,15.5153380055932,15.5910996796214,15.67750017123
"Q9BWW4_SSBP3",16.2603820080301,16.1738294074176,16.2920680351933,15.9238206233216,15.7359374294604,16.0101479847671,16.170504554484,15.9778275722121,16.0494526188841
"Q9BX40_LSM14B",20.0907325363912,19.9974619993972,20.0799706564693,20.5544193728763,20.4703062557623,20.6851901200884,20.3663964986007,20.1715176355616,20.5017070170114
"Q9BX59_TAPBPL",NA,NA,NA,17.1505387698514,16.3454161551967,16.8225999876984,16.6089070944211,NA,16.3754724776666
"Q9BX63_BRIP1",20.8924221024222,20.5823408616379,20.9704191646688,20.2883897502402,20.2468119681453,20.3295060076429,20.466461811679,20.4893070753586,20.5966119288177
"Q9BX68_HINT2",20.9678967047154,21.2343712871434,21.1590767982717,20.8719824333326,21.052887055251,20.954712844603,20.9774228131883,21.3405783287301,20.7641879373458
"Q9BX95_SGPP1",17.7005917467968,17.7212801012573,17.6544479376798,17.9694187135665,18.1231794735332,18.0208222051202,17.7844328695039,17.8236177804754,17.7679688719233
"Q9BXB4_OSBPL11",19.3048297572813,19.30733745763,19.3035856471997,18.7745756274826,18.7783922680337,18.821287505791,18.9499570027392,18.9526018019491,19.0353554175034
"Q9BXB5_OSBPL10",18.3484288071932,18.3866802533332,18.2849140841372,17.711326759203,17.7009670048288,17.7271676821973,18.0883213709211,17.8442404082313,17.9201937263739
"Q9BXC0_HCAR1",NA,NA,NA,17.2670795846264,17.3152776323864,17.0968073470473,NA,NA,NA
"Q9BXC9_BBS2",15.1835385064405,15.3244881902518,NA,15.3134991736419,15.4856584078178,15.4672985279622,NA,15.3175109721994,15.3572041874707
"Q9BXI6_TBC1D10A",18.3094149227275,18.437592312294,18.3423022786041,18.4305063586551,18.4301633667522,18.5094776937747,18.6525374036521,18.7165484787043,18.7272419872522
"Q9BXJ4_C1QTNF3",17.3881716623467,15.2103278697894,16.8942565216513,17.1825482471775,16.8761595216988,16.7865746551817,NA,17.3185406054623,16.662447584607
"Q9BXJ8_TMEM120A",16.9098337544486,17.1801333779336,16.9282338206988,16.9757634334201,17.1819468273664,16.9898082892872,17.6137564903831,17.9634949585414,17.9295460421584
"Q9BXJ9_NAA15",21.813863272121,21.761546622252,21.7028506618703,22.2479096835825,22.1550001110022,22.2010771333232,22.3691271705613,22.3091511509861,22.3896016152456
"Q9BXK1_KLF16",17.0152366262027,16.8917973619819,16.8461093733084,17.3650812834735,17.0757934228322,17.2561816652085,17.407395297498,17.4801737231265,17.3462293422441
"Q9BXK5_BCL2L13",18.8963756317858,19.1694325189838,18.7984556214811,19.3437808084587,19.192011999993,19.3425991363919,19.3000852559524,19.3574790594357,18.9498243782563
"Q9BXP2_SLC12A9",18.4473155953141,18.6499746128257,18.5124012228885,17.7438060741783,17.8288684289132,17.8188209662826,17.6335639308546,18.0463532650124,17.5103046910019
"Q9BXP5_SRRT",21.7966843022101,21.9096839289314,21.8281242718348,21.6798726812062,21.6990466758685,21.7499401795564,21.8959358651065,21.774921122645,21.7767037888894
"Q9BXP8_PAPPA2",17.8223868962096,17.7312282833661,17.643899429158,18.2432074797682,18.1847106644787,17.8543027555292,18.3749192410036,18.5709255091207,18.5479429108762
"Q9BXR0_QTRT1",19.3360048424194,19.3748189603868,19.3821972504143,20.1054781650358,20.2942585160132,20.084146162741,20.3225407947319,20.292380959008,20.1327573726539
"Q9BXS4_TMEM59",16.6095751863361,16.9479961194728,16.7604150571997,16.9212522385448,16.923414744247,17.0458504651843,16.5444400071577,16.7062250580003,16.497940538414
"Q9BXS5_AP1M1",20.3724451613577,20.2712135712068,20.3040806936618,19.8160567044525,19.8363457213675,19.8365868629134,19.8511381189423,19.7019170979428,19.6654861540351
"Q9BXS6_NUSAP1",19.5660868756057,19.4697390074405,19.6063118489475,19.1834344362402,19.1088508536754,19.3053551366863,19.5330512649245,19.1281037740287,19.6022403943381
"Q9BXT4_TDRD1",NA,NA,NA,17.2873180741737,17.0126141180522,17.3423466188583,17.0201306748673,16.9018886137144,16.8229232190152
"Q9BXV9_GON7",19.1560938293634,18.5311346546853,19.3538844211782,18.4028462784228,18.3809694207038,18.8278995580004,18.2500574428192,17.8316107428788,18.3082187471017
"Q9BXW6_OSBPL1A",16.9934272599979,17.0058855357908,16.9982805612989,16.5390473538864,16.5285146030602,16.553162216674,17.4128732200942,17.4854099732483,17.5644712442988
"Q9BXW7_HDHD5",20.5882368260513,20.6430955797324,20.6158929036209,21.0690919033987,21.1816966485471,21.1336361509997,20.9664387738109,20.9955293170264,20.7519690915086
"Q9BXW9_FANCD2",20.4866949864324,20.1661470595136,20.1577222480642,19.2606555117236,18.6006542066809,19.0187914363005,19.565476618847,18.9876841378033,19.3850518811076
"Q9BXY0_MAK16",18.8876774447003,18.2327052710675,18.9907560081532,19.4122312185274,18.974171089313,19.0670745019385,19.474394842278,19.301977248335,19.2165245088878
"Q9BY11_PACSIN1",17.5022460176422,17.8140782640516,17.4734246255092,19.1994868248337,19.1001870945698,19.1959086086245,17.5905606175487,17.2717199003609,17.2024656055185
"Q9BY12_SCAPER",18.3542820075945,17.8163682640156,18.166181332766,17.5798209239116,17.3717466596405,17.4554166776886,16.8788419407431,17.344119285604,17.1380456557683
"Q9BY32_ITPA",20.4375085307744,20.3904189686208,20.5219886687315,20.2559363259962,20.3518373197028,20.30593252057,20.512767288452,20.5558498382067,20.4600720008408
"Q9BY41_HDAC8",15.3235565607693,15.4631252443508,15.5281588128502,NA,NA,NA,15.5009844308872,15.4035746820285,NA
