"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q13641_TPBG",-1.6075897524993,19.5823166456777,-32.2633326959991,2.78084574829577e-09,1.18523597011529e-06,12.2830138584591
"Q13671_RIN1",-2.67414892783789,16.9416762568472,-13.7880048734639,2.41231637545108e-05,0.000305840110950638,3.42972682907852
"Q13685_AAMP",-0.0428066159552571,20.5019010972361,-0.595287528506141,0.56927131402467,0.6683020724973,-7.70138023333768
"Q13686_ALKBH1",0.0334846382285896,17.223703635414,0.276361076512783,0.789775158465273,0.849841479807124,-7.85439507988697
"Q13724_MOGS",0.216944422355155,21.1263320835035,3.61696522540416,0.00767278511495889,0.0220673340555473,-3.62324552592184
"Q13740_ALCAM",0.140262694483916,21.2953154031291,1.93474753673252,0.0917173012189879,0.158367286765191,-6.1802250271938
"Q13769_THOC5",0.0960386497151831,19.6650519240148,1.62127949000226,0.146362524123648,0.230282259091437,-6.62264821762845
"Q13795_ARFRP1",0.299638564843306,18.6308782365212,4.61441280854222,0.00207121544904424,0.00798392367995957,-2.20760974183632
"Q13813_SPTAN1",-0.764952681871705,23.615599280341,-13.5235620916109,1.63053557771534e-06,4.92276219830022e-05,5.66284390654388
"Q13823_GNL2",-0.33049781788722,20.2420087353253,-5.57541164244906,0.000672392364012106,0.0033685711814368,-0.975679221070931
"Q13825_AUH",0.439783247687579,16.5082384837515,2.2451840794294,0.0590367022727556,0.111578637546407,-5.72821488054235
"Q13838_DDX39B",0.0765110942608871,23.2550005672316,1.30018840655195,0.232281872977227,0.331243223076086,-7.03472788845047
"Q13867_BLMH",-0.0934906267782019,21.0415628731728,-1.3139449073523,0.22784468569474,0.325827276867992,-7.01816475288285
"Q13868_EXOSC2",0.00877254461743959,20.7683637872391,0.188883299968527,0.855223277341967,0.900270389772638,-7.87727011857713
"Q13882_PTK6",0.19342080971942,16.6545686306927,2.05181486781409,0.0768577350715309,0.137438649437943,-6.00796312920602
"Q13885_TUBB2A",-1.62885036388614,18.305855527643,-18.3760553680655,1.76063449094079e-07,1.20179023957521e-05,8.06560788771906
"Q13888_GTF2H2",-0.0357875862809092,15.5496240185383,-0.356403869196568,0.732898036319837,0.805009329331113,-7.80053174167998
"Q13889_GTF2H3",-0.105199240911389,17.4645294897107,-1.47673269650594,0.180688839963876,0.271405791585664,-6.81434794659156
"Q13895_BYSL",0.143940497093553,20.6260749317664,2.29096780936501,0.0534970612453347,0.103096806962587,-5.64816853154909
"Q13901_C1D",0.187195070115894,18.6804209038858,0.485270046395697,0.645666269033459,0.733791374868051,-7.76189716806011
"Q13905_RAPGEF1",0.828345394970889,19.395204427398,11.271854932307,5.98922111515813e-06,0.000119238529753604,4.23657583865905
"Q13907_IDI1",0.0513647568732871,23.2750282746468,0.615398900667616,0.556601685310729,0.657888046413192,-7.68823883876261
"Q13951_CBFB",0.0468610517995351,19.3741525735858,0.474660759981259,0.648617579470831,0.736146287864386,-7.77173113869229
"Q13952_NFYC",-0.00699790235821496,19.9815982784773,-0.11198307164783,0.913792255718182,0.941405740677656,-7.89032987632882
"Q14004_CDK13",-0.0832968313650042,17.6836535932265,-1.02121217776052,0.339139057605052,0.447483275007011,-7.34472083035178
"Q14008_CKAP5",0.0451320658603578,21.64867920195,0.865168684595634,0.413912873380201,0.521999986306769,-7.49352701143861
"Q14011_CIRBP",-0.351158423105534,22.8224620764098,-2.07697365969293,0.0789690320022639,0.140203959511683,-5.99000498112632
"Q14019_COTL1",0.218037474773364,21.2461680246571,4.62073005158117,0.00205507384038697,0.00793887797360203,-2.19908273654215
"Q14061_COX17",0.811608437194341,17.103576317421,3.49900664164791,0.0101630744012371,0.0273869241443277,-3.87155338221754
"Q14103_HNRNPD",0.15589503865068,23.9081198723291,2.16630876254935,0.0646230556629075,0.11982616069438,-5.83682517431102
"Q14106_TOB2",-0.0605342173994448,15.8554217542752,-0.694846157719599,0.508219808363792,0.613507095364154,-7.63251388855551
"Q14108_SCARB2",0.246870788792549,20.3935645669082,2.91358840899436,0.0210254712597065,0.0486087457234289,-4.69008827659701
"Q14114_LRP8",-0.1168582298884,17.3548123493703,-1.06509432935366,0.320103000617599,0.427382169243959,-7.29948976650712
"Q14118_DAG1",-0.16930744743436,19.6127754160728,-2.71910490531506,0.0280644735159294,0.0614940957378276,-4.9901915892522
"Q14119_VEZF1",-0.10399394572709,18.7261148484874,-1.79993294073071,0.11228764462746,0.18617198941161,-6.37432648202365
"Q14126_DSG2",0.19132263963953,18.2745925524042,2.08430158809577,0.0731707039675887,0.131927822965356,-5.95964549124967
"Q14135_VGLL4",-0.0587535968168957,16.3235652839597,-0.496615905781182,0.633766090180437,0.724344709138801,-7.76002623872185
"Q14137_BOP1",0.0374118164675217,19.6003862030053,0.284975458539814,0.78375597116471,0.84534627533214,-7.85145408600129
"Q14139_UBE4A",0.27190808113842,20.1329427720031,5.37865068424487,0.000837841565381839,0.00397351040157826,-1.21735388068474
"Q14141_SEPTIN6",0.207723835777621,16.2963549977815,2.00700125736079,0.107957394347862,0.179889773275808,-5.99543711006051
"Q14145_KEAP1",1.14010910290867,18.9590073756693,16.889523993873,3.25909000760036e-07,1.87300888856635e-05,7.40711575591012
"Q14146_URB2",0.233347699525606,18.6269097023296,2.4361068727832,0.0429460559185965,0.0865601364349249,-5.42631739746115
"Q14147_DHX34",-0.0673388774374182,17.2938194873883,-0.743328263507578,0.480044564563271,0.585691142050145,-7.59559560372525
"Q14149_MORC3",-0.00788806280622367,18.7404615934957,-0.134612230227506,0.896480547378707,0.929499063991216,-7.88717634359764
"Q14151_SAFB2",-0.139890415885674,20.5393064924211,-2.39327530302017,0.0458194559611697,0.0911263633775085,-5.49198133408349
"Q14152_EIF3A",-0.428213492443959,22.3545407291099,-7.90610088056493,7.00140761500878e-05,0.000643338476162765,1.52137720007777
"Q14155_ARHGEF7",0.243076118099797,18.6085401710427,3.54211367938887,0.00851512836487636,0.0239683933540058,-3.73461600210319
"Q14156_EFR3A",-0.0262465194794892,17.1173346877533,-0.262285080456927,0.80020122657803,0.858120125850615,-7.85864721606672
"Q14157_UBAP2L",-0.0717881853567839,21.6114273845859,-1.49553266062628,0.175845043143522,0.265836534473448,-6.78994547618396
"Q14160_SCRIB",0.0465512938661981,20.4438229017357,0.787794665308364,0.455127206685169,0.562107834427806,-7.55985611754755
"Q14161_GIT2",-0.0499009261343346,18.3267368324566,-0.788014850462072,0.455006046742787,0.562048994562709,-7.5596747543611
"Q14165_MLEC",0.142172840004143,20.9499758851195,3.41261164856121,0.0102155567317551,0.0275186508859295,-3.92872447039585
"Q14166_TTLL12",0.0379251269168535,20.8917187719726,0.750022210292089,0.476236593942103,0.581973906759491,-7.59032911588544
"Q14181_POLA2",-0.179069406569845,19.3240573034493,-3.27234263907288,0.0124744086342294,0.0321859109040444,-4.14082753861291
"Q14185_DOCK1",-0.136240954125309,16.905978670147,-0.864843615192919,0.414211944797553,0.522238242308845,-7.49366984434832
"Q14186_TFDP1",-0.0732549584171061,16.8546433034672,-0.73512387409734,0.48473913076386,0.590194402721725,-7.60199488891131
"Q14191_WRN",0.387095824073366,16.143025184683,3.23527000534467,0.013156382987372,0.0336164932949396,-4.1971762193885
"Q14192_FHL2",-0.178237058479741,16.3136217125896,-1.4511394911313,0.187475297362414,0.279543703064925,-6.84729534229731
"Q14197_MRPL58",-0.227239967156397,19.6344642441542,-3.10982278323478,0.0157729531185577,0.0389138353323386,-4.3886379889663
"Q14202_ZMYM3",-0.613531713154792,18.7535362782732,-4.48660169131011,0.00267369661960485,0.00970579803270611,-2.45005780871607
"Q14203_DCTN1",-0.0347830347702462,20.9040283251863,-0.659006310891661,0.529711079469896,0.632657585150345,-7.65839728497033
"Q14204_DYNC1H1",0.0838623460084484,22.4892015335287,1.86528302249672,0.101816708019206,0.171716023120853,-6.28087136962549
"Q14209_E2F2",0.0268180001324527,15.1201603924044,0.346012450870232,0.745060523578588,0.81549906699116,-7.67541610954978
"Q14232_EIF2B1",0.0587194375061451,21.0993896375716,1.15155035603794,0.285088454907751,0.38884946258158,-7.206351757101
"Q14240_EIF4A2",0.25551914890103,21.1691900220276,2.18082880932919,0.0653003602093372,0.120759858200383,-5.82594635443063
"Q14241_ELOA",0.282352385530899,18.8100304983492,3.51976691110011,0.00878543886298958,0.0245249028148832,-3.76798526201767
"Q14244_MAP7",0.238497497343836,20.3189414940239,4.1674728798636,0.00365701905224313,0.0124232666056192,-2.825267549899
"Q14247_CTTN",-0.163740808862659,22.8889300511647,-3.24896024710704,0.0129000413033363,0.033072037479546,-4.17635445741483
"Q14249_ENDOG",0.651067963325104,19.5213569679776,5.01333224954603,0.00144698717053557,0.00610497622447263,-1.77336606579705
"Q14254_FLOT2",0.152234411803917,19.748715849051,1.55920608057334,0.160299195469034,0.247323380294806,-6.70608923153712
"Q14257_RCN2",0.261087990976886,21.1956380372979,2.63626489327157,0.0324320280779667,0.0692191107359172,-5.12784785014107
"Q14258_TRIM25",-0.27229822246483,21.7236369702729,-4.92506335356557,0.00141944891135252,0.00600868600625141,-1.79506349966983
"Q14296_FASTK",0.181808324240174,15.7923091953206,1.74414134358717,0.122031214253632,0.198876280743767,-6.45306902858599
"Q14318_FKBP8",0.337484352924353,20.2193328319364,2.36131601546141,0.0504744406985653,0.0986897951766066,-5.56008306421675
"Q14320_FAM50A",1.34590159960834,21.1775351442725,22.5439955202049,3.92855572453218e-08,4.55057704758311e-06,9.6418902926266
"Q14331_FRG1",-0.0499166166895506,19.5528187233431,-0.897757605580886,0.397375266204169,0.506069283713289,-7.46406790860091
"Q14344_GNA13",0.135658025338987,21.5047856825914,3.28230378303083,0.0122976407056416,0.0318480566377473,-4.12570671185966
"Q14353_GAMT",0.903941155498508,18.7250900132843,4.84559820820245,0.00203882991656148,0.00790408453961081,-2.09620313057542
"Q14376_GALE",-1.00390044565248,19.6262184951156,-12.8317006852833,2.37747767831612e-06,6.26752305197474e-05,5.25063025858383
"Q14435_GALNT3",0.658581887824074,20.3802296434907,12.6512932277497,2.63127563778285e-06,6.77309840095957e-05,5.13957998823237
"Q14442_PIGH",-0.139820071057558,15.8699714542447,-1.25505199857864,0.247364156732936,0.348332472069363,-7.08829230897215
"Q14444_CAPRIN1",-0.0618550017917876,23.1081634899271,-1.02708396307006,0.336541823908321,0.444519165506554,-7.33875105049669
"Q14451_GRB7",0.617134893761424,16.5493137354193,5.60833104852594,0.000648417517191313,0.0032655809742606,-0.935762562791262
"Q14457_BECN1",-0.0611661982299943,17.9642867182746,-0.822074289626091,0.436530031214906,0.544597534558558,-7.53110784788882
"Q14493_SLBP",0.371756711252321,17.9909036972017,2.62490460794068,0.0329636749903238,0.0701887213263311,-5.14495632563987
"Q14498_RBM39",-0.0593345456977694,21.8251421999368,-1.00565502206844,0.346095569452411,0.453842303338539,-7.36041240638854
"Q14517_FAT1",0.63040135910078,17.3969997044146,7.13636517314871,0.000138720597849475,0.00103566305718675,0.765203685384096
"Q14527_HLTF",0.205722305827884,19.6661493258893,4.00333140919993,0.00453991422725407,0.014656944369661,-3.0590798023843
"Q14534_SQLE",0.55975150473833,19.0920417512349,10.0090298617277,1.38277469328507e-05,0.000209332921389394,3.31439793416768
"Q14542_SLC29A2",0.128407087563113,15.9590275777819,1.14987554409355,0.285735924662469,0.389385230667483,-7.20820488137499
"Q14554_PDIA5",-0.065249956963644,20.0009295049087,-0.963435832640621,0.365527352735289,0.473877668587635,-7.40206472981587
"Q14558_PRPSAP1",0.609997357289608,20.138533206789,11.5422684537234,5.06203998497161e-06,0.000106445759670864,4.42155723943649
"Q14562_DHX8",0.295984155467721,19.2565924341473,5.50059524595918,0.000730614347205635,0.00358608266044889,-1.06694737232922
"Q14566_MCM6",0.0622534363019867,22.5784364378811,0.674521846182291,0.520745209142716,0.625074128418286,-7.64688250685481
"Q14571_ITPR2",-0.0881273375347114,15.6836335865904,-0.99436164079364,0.351214096949137,0.459372415941172,-7.37168848325759
"Q14573_ITPR3",0.829353153292985,20.5284974527099,7.85214646330184,8.31963084859426e-05,0.000724483204097638,1.36414080415684
"Q14592_ZNF460",0.0142222278311941,16.801137145881,0.192718873244573,0.852323876870609,0.89838908571292,-7.87644529676706
"Q14596_NBR1",0.26039484689267,17.7698889368579,2.6656890492408,0.0303985524208118,0.0655747554337208,-5.0726723285484
"Q14624_ITIH4",0.739722992186184,18.8091297638469,1.62716657503135,0.160257028006989,0.247308231552973,-6.62278486009868
"Q14642_INPP5A",0.429650619651486,16.1305536943244,4.25472587382399,0.00326522128268417,0.0113666935727332,-2.70248034008674
"Q14643_ITPR1",0.89362289488016,17.2504148068733,3.00474670198413,0.0295792758432826,0.0641228959063699,-4.33592177699476
"Q14644_RASA3",0.0283748165073838,15.537715800149,0.348906087292626,0.738258832959751,0.809754487514677,-7.80352334715766
"Q14651_PLS1",0.0867451682625884,20.0332551372793,1.93028554440425,0.0923358130996608,0.159221624732164,-6.18672760887578
"Q14653_IRF3",-0.331689983012016,19.9007313482295,-2.33533147240499,0.0520271056194822,0.101002341914917,-5.5958859167008
"Q14657_LAGE3",0.660496172044038,19.2242957365754,9.74880277298309,1.66201552975315e-05,0.00023794211095436,3.11132295839127
"Q14667_BLTP2",-0.169041725587487,17.9536100518683,-1.63451112488778,0.143540081547826,0.226728083353953,-6.60465830110037
"Q14669_TRIP12",-0.265029671233844,19.5014555110461,-3.82110107781872,0.00579903234157727,0.0176980448109214,-3.32284278997982
"Q14671_PUM1",-0.073200235393287,18.8417582399584,-1.26858034147785,0.242758583346019,0.343238278098819,-7.07236544331598
"Q14674_ESPL1",-0.464978980250077,17.4217909739671,-5.32483737087529,0.000890599727999937,0.00417707663838007,-1.2843816432767
"Q14676_MDC1",0.711695028797028,19.6252542408867,7.3392140802499,0.000115217517937576,0.000910600640804211,0.970449146049472
"Q14677_CLINT1",0.168686553765863,21.0205716428374,3.70910993831273,0.00675679033767365,0.0199751207005085,-3.48702669839713
"Q14680_MELK",-0.0890360686418283,15.7483658898131,-0.623412911521586,0.563514064287419,0.663595967571983,-7.15609222490419
"Q14681_KCTD2",-0.0436625393217547,16.8299602736004,-0.423665071081515,0.687997226913495,0.769530182846184,-7.70208797969537
"Q14683_SMC1A",0.215829769470808,21.6505418177811,3.8479588762633,0.00559182535067687,0.0172795088140359,-3.28369985613732
"Q14684_RRP1B",-0.283469056113439,20.7651645405128,-5.27246299655634,0.000945491642222916,0.0043861733077666,-1.35000450241432
"Q14686_NCOA6",-0.205093018019877,17.2884268438796,-1.20575168669758,0.265637857145875,0.368165594249495,-7.14475707815032
"Q14687_GSE1",-0.479705012675812,18.0953563377973,-6.08979196701152,0.000387321730353079,0.00224323835496158,-0.368461870377
"Q14689_DIP2A",-0.0848753971168428,20.0842345312998,-1.0310533812844,0.334794844947744,0.44244852677704,-7.334700813401
"Q14690_PDCD11",-0.380789266821147,20.0604526448993,-5.24579486934709,0.000974868821689701,0.00450043722473008,-1.38356589092503
"Q14691_GINS1",-0.244527832319658,18.4285939568358,-3.63481627478608,0.0074854073094746,0.0216355156449653,-3.59677873545719
